Mean,Median,Mode,StandardDeviation,Skewness,Kurtosis,Disorder
28.62422943,3,0,36.0296979,1.21981649,1.625095773,4
26.39471817,2,0,33.96818806,1.252974866,1.582050696,4
33.64107132,3,0,47.13108965,1.347969317,1.015852328,4
26.60813141,3,0,35.15340043,1.293958415,1.126574712,4
27.49766159,3,0,35.69393796,1.371147644,1.760431263,4
24.61122131,2,0,36.42256234,1.604163736,2.455646614,4
26.13150406,2,0,40.29375102,1.598705022,2.104607782,4
22.57902527,2,0,37.40142934,1.787667754,2.647318812,4
28.36203003,3,0,37.13202444,1.507735725,2.647545954,4
27.87719727,4,0,36.46577347,1.563917042,2.981822623,4
26.34469986,3,0,34.60559098,1.571219734,3.199786558,4
23.99836349,3,0,31.7813242,1.631631754,3.54957284,4
20.52751541,2,0,27.52769446,1.646143009,3.626213436,4
22.545784,2,0,30.58018737,1.669771459,3.65723311,4
23.11597443,2,0,31.58696297,1.588697694,3.108161005,4
22.88911819,2,0,31.95314231,1.575867604,2.769952334,4
25.6856308,3,0,38.7133969,1.676804424,2.537023252,4
24.5319519,3,0,36.05759201,1.738962016,3.380899106,4
24.32172394,3,0,35.15651142,1.691487904,3.290650579,4
22.99862289,3,0,33.16536942,1.69076734,3.426897472,4
22.18002701,3,0,31.65838122,1.657820216,3.475593651,4
23.03815842,3,0,32.69807519,1.59692962,3.176525439,4
25.68445969,3,0,36.28121848,1.538005686,2.76537383,4
25.87833786,3,0,37.50210498,1.608210977,2.904378231,4
27.38227844,3,0,39.78717985,1.537358588,2.342950342,4
25.46328354,3,0,37.70898375,1.564535875,2.335536461,4
32.03426743,5,0,45.71460264,1.369162652,0.910326968,4
29.13205338,5,0,41.77155555,1.497825574,1.642475301,4
24.18904877,4,0,35.64047158,1.69302992,2.541203213,4
30.19336319,5,0,39.49014718,1.296555508,1.268845581,4
33.61640549,6,0,42.3727979,1.180983458,1.029310152,4
30.66097641,5,0,37.72872674,1.028114305,0.430927725,4
32.48681641,5,0,39.85086211,0.93181707,-0.01940557,4
34.65345001,6,0,42.80799596,0.919646389,-0.215554345,4
29.31703949,3,0,41.68604029,1.358591818,1.272745485,4
30.30834961,3,0,45.50934369,1.43417889,1.27246958,4
26.15774536,2,0,42.57218193,1.647066272,1.897634033,4
23.14435196,3,0,31.00956447,1.333461977,1.464785159,4
26.03268814,3,0,32.6549569,1.103141283,0.80391701,4
24.11177063,2,0,31.79841042,1.043617449,0.317014618,4
29.00101089,4,0,34.59294704,0.952929406,0.586154602,4
27.12340546,3,0,32.23820409,0.947287329,0.616687757,4
29.45823288,4,0,35.0737,0.89431033,0.2608915,4
21.99374008,3,0,26.60060189,1.010613036,0.87865385,4
24.52368927,3,0,30.61851183,0.995967362,0.582635715,4
22.99248123,2,0,29.39095598,1.036521423,0.584014937,4
23.16845703,2,0,33.73271691,1.675886866,3.414098586,4
18.85513687,2,0,27.85979357,1.696877658,3.398195926,4
20.66295242,2,0,30.78873412,1.633965886,2.966732476,4
16.71512222,1,0,25.46738147,1.659916282,3.025550017,4
17.51826096,1,0,27.37395114,1.599498223,2.351287191,4
20.49124527,2,0,33.11259844,1.662712958,2.286095195,4
22.21540451,2,0,37.74470067,1.69128039,2.041142951,4
20.06597519,2,0,28.77543099,1.699756548,3.880704405,4
17.19338608,1,0,24.89935638,1.761323885,4.222043216,4
17.7143631,1,0,25.43022603,1.619911368,3.327536148,4
18.04462814,1,0,26.11864375,1.619838549,3.164417764,4
17.84985733,1,0,25.9760125,1.53445513,2.658400116,4
17.00653076,1,0,25.38785598,1.625349547,3.052792587,4
20.1511879,1,0,30.54366347,1.511023761,2.111039892,4
21.17970657,2,0,33.21729541,1.811001737,3.480502786,4
21.89152527,2,0,37.40442162,1.953920988,3.636586924,4
22.88258743,3,0,41.57148722,2.09539353,3.929400509,4
31.38946152,4,0,44.93049386,1.449851214,1.203201257,4
28.93508911,4,0,38.39471265,1.150504227,0.57730161,4
31.52399063,5,0,42.80444301,1.179780969,0.49661915,4
30.98469162,4,0,42.72494422,1.181713085,0.356424614,4
32.1855545,4,0,44.53026401,1.15527628,0.184827635,4
37.38005066,5,0,51.92120606,1.086159269,-0.190423889,4
30.70125198,4,0,43.11087825,1.443782255,1.429934928,4
24.6548996,4,0,32.60018387,1.241212623,0.931969221,4
31.41868591,5,0,39.94183415,1.091619083,0.558602224,4
25.61724854,4,0,32.12226483,1.058465239,0.633006211,4
25.55786514,4,0,31.46968171,0.953179874,0.208559367,4
26.13918686,4,0,32.40241995,0.999930725,0.419913121,4
31.80964279,5,0,40.00596669,1.017942135,0.318598186,4
28.84589767,5,0,37.71721442,1.160214841,0.795243823,4
28.52709198,4,0,38.66341979,1.344364128,1.832434662,4
30.3062706,4,0,41.73666532,1.361846149,1.658727635,4
26.78164673,3,0,37.6657897,1.36910011,1.545329231,4
27.76620483,3,0,40.22209201,1.407762321,1.450034449,4
29.23408127,4,0,43.88257523,1.44475394,1.341019212,4
27.51137924,4,0,43.69285234,1.59677557,1.715753472,4
25.51366806,2,0,34.39469523,1.357207114,1.853444686,4
22.2618866,2,0,30.88879698,1.421226838,2.009469978,4
25.8416214,2,0,36.7897727,1.419624158,1.730764023,4
24.65312195,2,0,36.63425314,1.550443304,2.14915042,4
27.32566071,3,0,44.46695701,1.639129845,1.871297407,4
22.65863037,2,2,39.21653465,1.702139386,1.867765197,4
23.67053223,3,0,45.36616134,1.981434184,2.77653014,4
27.20598602,3,0,37.500799,1.498972798,2.562806526,4
26.9515152,3,0,37.5698836,1.466249972,2.171855482,4
25.54901886,3,0,36.51277032,1.526054383,2.345799908,4
25.90121841,3,0,37.83223236,1.570011894,2.344352199,4
22.97826385,3,0,34.87431866,1.643485675,2.500326572,4
25.50479126,3,0,39.97633644,1.679538545,2.354017027,4
25.51805496,3,0,31.50730439,1.101896589,1.046116005,4
24.27075958,3,0,30.26432852,1.161361599,1.328485449,4
20.71511078,2,0,26.19847747,1.123224984,1.065730535,4
24.04073334,2,0,30.75672473,1.126071594,0.876823665,4
21.90018082,2,0,29.00015805,1.169682909,0.874333243,4
26.04277039,2,0,35.66189252,1.247012718,0.929856202,4
23.39417648,2,0,33.37021436,1.274665445,0.784205987,4
25.37422562,2,0,38.13387713,1.630050311,2.177453086,4
23.47764969,2,0,33.9619414,1.579014906,2.532810268,4
21.55512619,2,0,30.95818298,1.542558223,2.25321206,4
27.1240921,2,0,36.91415134,1.434103614,2.225340661,4
27.64884567,3,0,37.08735686,1.435738947,2.542784989,4
25.53366089,3,0,35.51626918,1.457543269,1.790106489,4
21.37644196,3,0,28.153962,1.293528793,1.5822655,4
24.93295288,3,0,33.67674894,1.200526955,0.913314736,4
22.49085617,2,0,31.14615657,1.169157163,0.626216297,4
26.75889587,4,0,34.09585183,1.182143578,1.234726158,4
29.19104767,4,0,36.26981017,1.001053469,0.475401847,4
26.64847183,4,0,33.01363792,1.044874423,0.785048368,4
26.85535049,4,0,33.58685908,1.090469271,1.012235143,4
27.36899567,4,0,34.85543499,1.216698327,1.57352751,4
21.76109314,2,0,27.97303425,1.219042657,1.602757564,4
20.50379944,2,0,26.75369467,1.243086202,1.557590598,4
21.313694,2,0,28.0268703,1.149231197,0.977189119,4
26.10419083,3,0,34.84755243,1.364713351,1.821657619,4
28.00393677,3,0,36.6381504,1.329192253,1.849838982,4
25.16335678,2,0,36.64009401,1.6042486,2.590140286,4
23.50054169,2,0,33.2277845,1.575793086,2.917092225,4
22.17134094,2,0,31.14291602,1.568445502,3.038001761,4
24.97044373,3,0,32.96772245,1.673192106,3.884010049,4
25.97336578,3,0,34.09053239,1.682798032,4.260575178,4
19.94420242,2,0,26.33673465,1.741804796,4.690106442,4
27.87321091,2,0,40.74070366,1.452581205,1.402803095,4
22.84357834,1,0,32.54084341,1.363524297,1.170718959,4
20.48655319,1,0,28.99437913,1.355045127,1.356911162,4
22.31816483,1,0,31.80443721,1.462936904,2.18469314,4
23.62573624,1,0,33.71984214,1.497531333,2.385473675,4
32.5538063,4,0,36.47446923,0.658981472,-0.361307214,4
27.34497833,3,0,30.94175911,0.702322309,-0.221913362,4
30.70941925,3,0,34.97315774,0.627903295,-0.673729706,4
32.28620911,3,0,37.79598988,0.68164962,-0.651407441,4
19.28995132,3,0,27.68659535,1.728661078,3.043574285,4
19.17308044,3,0,26.57855106,1.577140613,2.613766578,4
14.94481277,3,0,20.89373237,1.823195174,4.479595688,4
30.77922058,3,0,39.26014463,1.220498207,1.320806568,4
21.33821106,3,0,29.36218269,1.463947503,2.243370622,4
25.89366531,4,0,33.44500266,1.260542454,1.589746967,4
26.4253006,4,0,33.49023348,1.160413828,1.20335381,4
24.15340042,3,0,29.72280797,1.006719631,0.712838783,4
29.38985825,3,0,41.70351897,1.478763786,1.509457072,4
26.10078049,3,0,34.00828981,1.311681269,1.499382187,4
27.22138596,3,0,34.45628246,1.295886292,1.940700045,4
27.42826462,3,0,34.52931312,1.255739867,1.8844765,4
26.96010208,3,0,37.29693707,1.429849949,2.006135353,4
25.08706665,3,0,36.26434488,1.543290512,2.262749197,4
24.47337341,2,0,37.03024006,1.60083244,2.227009557,4
21.39895248,2,0,34.38417776,1.940642523,4.64225698,4
21.94083405,2,0,34.90272117,1.922396205,4.774678568,4
19.61573029,2,0,31.67043319,2.050013174,5.560785832,4
19.85589981,2,0,31.95860854,1.924634274,4.463221431,4
18.99791718,1,0,31.03058278,2.080971168,5.663654103,4
18.09383392,1,0,29.39234691,1.946249996,4.804036852,4
24.03388596,2,0,32.05292021,1.509024423,2.848184625,4
27.79532242,2,0,36.68820595,1.414001271,2.314081115,4
25.21287918,2,0,33.65758659,1.457639245,2.381047974,4
26.67253494,2,0,35.56554554,1.379198926,2.00614185,4
28.44973755,2,0,39.21722354,1.404802567,1.931280286,4
21.88005066,1,0,31.37282286,1.507566527,2.291436422,4
23.00048447,1,0,34.00049102,1.473664001,1.859113762,4
26.34824753,2,0,40.99895686,1.585541359,2.039685701,4
24.27621078,2,0,33.54490063,1.396972292,1.369621759,4
29.75307465,3,0,38.42869318,1.177374291,0.735310713,4
23.75575638,2,0,30.5770171,1.189188617,0.998533416,4
24.62399673,2,0,32.15732913,1.369857007,2.146834523,4
28.24015427,2,0,36.4071047,1.25862812,1.590361443,4
26.04180527,3,0,33.64507315,1.402048788,2.252959195,4
24.71942902,2,0,32.34126462,1.367397102,2.004433016,4
26.33338547,2,0,35.15956304,1.378670157,1.867365301,4
25.23160934,2,0,34.82532033,1.391384584,1.701824937,4
26.05724335,2,0,37.83354295,1.50482985,1.896338388,4
27.21438217,2,0,41.36613258,1.526184669,1.673612729,4
21.67227173,2,0,35.27497975,1.714500547,2.251401985,4
19.92892456,2,0,33.84088262,1.706634239,2.249526465,4
19.26240158,2,2,35.48245177,1.969003201,3.231380164,4
17.19623947,2,2,34.68252038,2.186918182,4.152576075,4
24.26800156,2,0,33.69289787,1.487407513,2.509378174,4
24.84968185,2,0,39.55151368,1.632635957,1.908432855,4
25.12582397,2,0,38.40904787,1.52334248,1.64754825,4
25.41391373,2,0,37.64886353,1.521288518,2.104630227,4
24.83148575,2,0,36.48553467,1.593927894,2.877785392,4
21.8507309,2,0,32.09778978,1.637753841,3.290311466,4
20.23674011,1,0,29.64267367,1.680151478,3.737115179,4
31.31208801,5,0,39.88365723,1.312006639,1.537990617,4
27.71871185,5,0,34.06985256,1.28535743,1.967848951,4
25.890522,3,0,31.87190041,1.057264021,0.807207605,4
28.60203934,3,0,36.32006581,1.098314075,0.785050014,4
28.2610817,3,0,37.41548951,1.060448007,0.235254298,4
31.49341583,5,0,37.45995546,1.162077942,1.604156189,4
30.83639526,6,0,35.81142251,1.147535661,1.763020451,4
26.93280029,5,0,31.8577686,1.355237825,3.008615235,4
24.97852325,5,0,29.84429625,1.389403773,3.059382594,4
29.03345871,3,0,41.5485282,1.577516634,2.358883569,4
31.9587326,3,0,45.59041932,1.535184357,2.114260918,4
27.04388046,3,0,39.10982896,1.575136867,2.284221484,4
27.35132599,3,0,40.12893171,1.58308288,2.281333997,4
29.23483276,3,0,43.51640483,1.524523875,1.89211045,4
26.67446136,2,0,40.5496878,1.557849043,1.992243647,4
20.36612701,1,0,30.96778167,1.662855012,2.785795205,4
19.15058136,1,0,28.70382658,1.652609068,2.988580182,4
20.40348053,1,0,30.65313362,1.68218072,3.150438959,4
19.9101944,1,0,30.61224223,1.748899789,3.470706085,4
25.10990524,2,0,32.49699508,1.302771155,1.304634703,4
25.85966873,2,0,34.11094709,1.476212266,2.243431735,4
26.00533295,2,0,34.64251049,1.516226819,2.588322588,4
32.49285889,4,0,44.62225644,1.390779545,1.437290773,4
25.7389946,2,0,36.60041837,1.467878498,1.826909457,4
30.4006691,3,0,41.45261949,1.357032352,1.437917752,4
27.07689285,2,0,38.16876985,1.447657171,1.964157281,4
24.06124878,2,0,34.77847312,1.485955724,2.097388633,4
28.0071373,2,0,39.9580896,1.447296113,1.781828306,4
25.31084824,2,0,37.55999579,1.460607551,1.764567574,4
20.48035431,1,0,31.62937317,1.485310231,1.664951745,4
28.34537125,2,0,38.526466,1.423541443,1.668459857,4
26.49743652,2,0,36.44746811,1.517901078,2.31275356,4
27.08546066,3,0,37.29742589,1.504683188,2.156105817,4
23.60463715,2,0,32.82664838,1.512982326,2.209806287,4
26.22471619,2,0,37.20469339,1.525009515,2.119542904,4
29.0008316,2,0,41.41394791,1.520737603,1.995144856,4
27.52970123,1,0,40.99011357,1.561490246,1.930646869,4
24.5896225,1,0,36.28406762,1.692288707,3.053315677,4
24.02917099,1,0,35.93028969,1.766598176,3.431821843,4
25.30950928,1,0,38.20170804,1.767271829,3.413679782,4
25.0904808,1,0,38.48550949,1.819728215,3.602481663,4
22.27927017,1,0,34.79578002,1.812699799,3.41979348,4
25.85111237,1,0,40.95863698,1.789912225,3.134778949,4
23.67521667,1,0,38.01214365,1.803583908,3.173734798,4
26.47686005,2,0,34.56284456,1.44072508,2.393439803,4
28.32374191,2,0,36.63367711,1.298881418,1.668575286,4
26.14375305,2,0,34.49842902,1.3727449,1.951380961,4
25.19483185,2,0,33.58059921,1.320919848,1.639559543,4
23.97335052,2,0,33.02448646,1.388220542,1.747892044,4
29.46307373,2,0,41.62122337,1.35539564,1.390365192,4
26.07025909,2,0,38.77170068,1.470016091,1.640163386,4
30.78329468,2,0,48.15175218,1.501767802,1.40880873,4
22.68486404,2,0,32.51376986,1.356747923,1.648620617,4
25.88673019,2,0,38.27157422,1.449568609,1.86609748,4
20.88827896,1,0,32.18710244,1.458324425,1.691217274,4
24.48677063,2,0,39.46098188,1.58112832,1.914508468,4
21.2989006,2,0,36.6651117,1.699633934,2.123642711,4
20.95100021,2,2,39.50539292,1.994593234,3.217610548,4
27.97826004,4,0,34.45706408,1.256213426,1.772532922,4
26.27642441,4,0,32.43295418,1.276166029,1.881552891,4
26.44824982,3,0,33.10974795,1.288053333,1.80793029,4
24.96752167,3,0,31.82694691,1.376795175,2.130112625,4
23.60504913,3,0,29.92641676,1.283745795,1.74426535,4
25.51189423,3,0,32.83183727,1.346677277,2.012072608,4
24.2529335,2,0,31.48165215,1.271527789,1.561589629,4
24.02043152,2,0,31.11811174,1.350535906,2.238931391,4
22.97761154,2,0,31.12972457,1.332985059,1.681543887,4
25.82329178,2,0,35.97737817,1.294802049,1.181181921,4
26.16517639,3,0,32.23657206,0.794832294,-0.531915634,4
34.11535263,6,0,38.92767126,0.865288382,0.059099144,4
27.1984787,20,0,28.85247764,0.878000257,0.541620611,4
33.90044785,13,0,38.01948735,1.01482726,0.470100153,4
35.12327576,4,0,43.27893475,1.101458273,0.549028258,4
35.72195053,5,0,42.11171788,1.056064602,0.610518441,4
38.69513321,25,0,42.40219478,0.884980619,0.278641341,4
37.60717773,23,0,41.17420287,1.132511821,1.265451008,4
33.71055603,21,0,37.1532817,1.191370029,1.547613893,4
34.40072632,21,0,38.14114561,1.230999148,1.660036725,4
34.34315872,22,0,37.89503032,1.166418109,1.339054122,4
37.20904922,23,0,40.99464144,1.136468702,1.140680578,4
32.44786835,14,0,37.37303568,1.214033665,1.40268465,4
33.38474655,23,0,35.08862419,0.916724835,0.650785899,4
33.54353714,22,0,35.38250109,0.897362693,0.572469381,4
39.28278351,26,0,41.22570082,0.832715682,0.19671402,4
36.1235733,19,0,39.06632056,0.8974465,0.243059411,4
32.61441422,7,0,40.35990413,1.173553348,0.68843881,4
26.6566124,5,0,34.29989856,1.237136575,0.89494505,4
31.26013565,5,0,43.43478827,1.289617463,0.645767506,4
31.88124466,21,0,34.92491598,1.016757126,1.029292764,4
31.85578918,24,0,34.89691503,0.928445585,0.430853749,4
27.23658371,8,0,31.61388158,1.080030032,0.8455751,4
34.22731781,5,0,41.04250664,1.082526467,0.564361217,4
29.67734909,3,0,37.50489922,1.122697321,0.484310945,4
24.55727768,2,0,34.89678034,1.342874556,0.952191582,4
20.04494476,2,0,27.52972778,1.501960653,2.203246906,4
25.7896347,3,0,34.62122879,1.505230169,2.281082398,4
28.86120224,6,0,36.04900579,1.360900968,1.875210282,4
30.37315369,9,0,36.90800794,1.330484991,1.860955105,4
33.07049561,11,0,38.95344715,1.213509409,1.497189921,4
31.1274147,13,0,35.93426389,1.221505908,1.670207374,4
17.2280159,2,0,29.34075008,2.011096785,3.591900495,4
25.18609238,3,0,39.41460802,1.728516093,2.488588955,4
35.7469101,30,0,37.83752534,0.931152115,0.568508363,4
32.12222672,30,0,33.39953653,0.904485026,0.539308992,4
38.84395599,36,0,39.86103786,0.862636563,0.4297527,4
34.29698944,33,0,34.98622951,0.938731682,0.92418588,4
26.70014954,4,0,39.48689751,1.606388485,2.080430867,4
29.41348648,5,0,41.08837363,1.481014864,1.668274356,4
27.74167633,5,0,36.69930091,1.399505326,1.587938919,4
31.22405624,6,0,38.80517259,1.254570945,1.1960121,4
34.59601212,9,0,41.40311224,1.214289339,1.191283831,4
37.70998001,14,0,44.51282932,1.196392644,1.101635115,4
35.39040756,20,0,40.33495192,1.097612029,0.846880335,4
32.33786392,23,0,35.77624374,1.072993286,1.013797015,4
30.59143829,4,0,44.32258645,1.43940527,1.221166301,4
30.42417526,5,0,41.31660904,1.358782971,1.171243309,4
32.49757767,22,0,35.19653153,1.090057101,1.17685551,4
29.98462677,6,0,38.1322749,1.257659662,0.999860455,4
30.8482399,9,0,36.59484484,1.133490531,0.79102571,4
31.99608231,13,0,37.13489157,1.178131575,1.145644349,4
37.45250702,22,0,42.50174102,1.172172572,1.159705359,4
38.79489899,26,0,43.11949253,1.142797438,1.177525086,4
38.76107788,28,0,42.26559232,1.093393226,1.046848347,4
37.40861893,26,0,40.57455303,1.084972807,1.069626439,4
39.50192642,29,0,42.389641,1.077248387,1.15791521,4
30.03834534,3,0,41.15858375,1.523204671,2.168141552,4
30.80550003,3,0,41.46347415,1.526413679,2.170759309,4
34.85846329,4,0,44.67012497,1.311240691,1.308272957,4
35.96058655,4,0,45.47100983,1.301672192,1.213698689,4
36.93357849,4,0,46.89304891,1.267394937,0.903461681,4
27.7026825,4,0,34.87950412,1.31356848,1.44469713,4
34.07394791,24,0,36.28377131,1.039816493,0.685438214,4
35.48719788,24,0,39.14100027,1.203559405,1.253793674,4
33.36317062,13,0,37.70124225,1.168561074,1.035466625,4
30.0657196,8,0,35.07321301,1.222261342,1.192272213,4
34.90111923,24,0,37.7370745,1.087662836,1.138435558,4
35.38454819,23,0,39.02697261,1.165942344,1.302302772,4
36.20016861,24,0,39.83908413,1.166491941,1.353108901,4
31.11178589,16,0,35.1471286,1.255950174,1.669030667,4
26.19585419,11,0,30.17319407,1.305194377,1.861054529,4
18.45782471,2,0,30.06797602,1.882217672,3.582489629,4
22.11213303,2,0,33.99116148,1.616384777,2.015841758,4
21.52628708,2,0,32.07964908,1.563532558,1.952021469,4
22.74020767,3,0,32.24699875,1.50318661,1.968418735,4
24.65587616,3,0,33.37454661,1.353003481,1.318416961,4
29.3081131,4,0,36.77823482,1.20078028,0.96275232,4
27.97219849,4,0,32.89883124,1.006904541,0.453511807,4
22.30397415,2,0,33.29426432,1.485710818,1.468626017,4
22.21899033,3,0,32.27076558,1.550156414,1.884370797,4
23.43375778,3,0,32.47019271,1.365521858,1.170904265,4
26.46720505,3,0,35.45076088,1.392058488,1.42842084,4
29.29566574,4,0,37.87884073,1.287579601,1.14833904,4
28.44811249,4,0,36.00367624,1.341659131,1.563420354,4
34.29072189,5,0,41.92694072,1.1984957,1.0080893,4
28.44301605,5,0,34.81218478,1.324281657,1.706501475,4
33.6777153,7,0,39.70862238,1.145737614,1.086463997,4
30.53710938,3,0,39.73800598,1.30786135,1.153278227,4
31.06535721,4,0,42.06517772,1.430603339,1.467244711,4
30.15462875,3,0,37.82214843,0.744764743,-0.93169736,4
24.62247086,3,0,32.27533845,0.959353008,-0.210619476,4
30.97788239,3,0,42.35577054,0.949032434,-0.568420993,4
18.55760193,2,0,27.71759755,1.246921674,0.572880989,4
23.14880753,2,0,36.87031945,1.270948572,0.083804084,4
24.93516541,2,0,33.57746358,1.385204744,2.151232307,4
20.80104828,2,0,28.60356129,1.491517751,2.241175956,4
24.36261749,2,0,30.48431921,1.090753046,0.915053454,4
22.45180893,2,0,30.43127761,1.078608574,0.287108803,4
24.44431305,2,0,34.98365986,1.268193954,0.820644102,4
27.02602768,3,0,33.1265964,1.005990456,0.56168709,4
26.91330719,3,0,32.54604844,0.922439232,0.295564188,4
24.1666832,3,0,29.17748484,0.917367963,0.326682639,4
21.29492569,2,0,25.96013354,0.970392246,0.739016218,4
18.00029755,2,0,22.28313028,1.053253093,1.146738344,4
19.41336823,2,0,24.13669177,1.01772133,0.921410464,4
20.47113419,2,0,25.65332933,1.018112615,0.788057035,4
20.76756668,2,0,27.23341653,1.064077307,0.572229427,4
27.63812256,2,0,38.07589465,1.243313065,0.556353377,4
27.33460236,2,0,39.84627398,1.528345621,1.975016381,4
28.19134521,2,0,42.13170121,1.564103862,2.00447243,4
29.05175018,2,0,38.95682356,1.258885827,0.891222595,4
30.25001144,2,0,40.52417625,1.35141055,1.441720333,4
28.35895538,2,0,37.79029923,1.384483864,1.800078153,4
25.72410965,2,0,34.81280987,1.481296279,2.26117317,4
24.69356155,2,0,33.79407277,1.508032337,2.310056549,4
25.56934357,2,0,35.61595277,1.585185434,2.630158258,4
24.52656937,2,0,34.44195799,1.571196776,2.484914436,4
27.24965286,2,0,38.43384449,1.525346122,2.153479207,4
27.18076324,2,0,42.23205494,1.664506681,2.111422089,4
27.47302628,2,0,41.5277027,1.679481287,2.540145507,4
21.14493561,1,0,34.91744039,1.842117809,3.157193146,4
24.65206909,2,0,37.10553567,1.749976469,3.021878986,4
23.87079239,2,0,35.92063838,1.748844462,3.116362163,4
24.07760239,2,0,36.30568676,1.789711279,3.386897977,4
22.48127747,2,0,34.2522129,1.812826212,3.461941406,4
21.92795181,2,0,33.66836,1.82862236,3.44216709,4
21.74903107,1,0,33.86621806,1.825523317,3.314020881,4
23.10616684,2,0,36.14960327,1.810468086,3.234367177,4
23.54667664,2,0,37.89757582,1.827514755,3.168658263,4
27.66687393,2,0,40.12026579,1.624978705,2.681811765,4
23.43785095,2,0,33.95347798,1.752284997,3.771073733,4
21.29199982,2,0,30.64183152,1.738776614,3.865155663,4
20.56679916,2,0,30.23113881,1.934842341,5.190913224,4
22.39562607,2,0,32.92369542,1.831613525,4.306059006,4
21.66494751,2,0,32.09448311,1.84409048,4.286152087,4
22.20129013,2,0,32.87985052,1.724941887,3.520170616,4
22.10472488,2,0,33.90390853,1.737571429,3.28524039,4
22.12507629,2,0,35.195516,1.874698623,3.835685895,4
25.26669693,2,0,41.11047327,1.860112659,3.547477274,4
25.2523613,2,0,32.98988442,1.394006656,2.292784112,4
20.24396896,2,0,26.7260498,1.435833152,2.391213938,4
24.08486557,2,0,32.31067922,1.386757216,2.009103157,4
25.32735825,2,0,34.28819577,1.313199865,1.577134141,4
21.67475128,1,0,30.19894531,1.358289284,1.598783403,4
24.73805618,2,0,37.20771787,1.443197162,1.470703973,4
27.23562241,2,0,46.74740093,1.7011806,1.962035912,4
32.33572769,12,0,36.36084925,0.984184133,0.380278463,4
38.71658707,24,0,41.87239886,0.915654603,0.239337562,4
33.28567123,23,0,35.75231872,0.938094943,0.371869297,4
42.65953827,33,0,44.52528596,0.813140714,0.01357686,4
37.62697601,31,0,38.3970641,0.779836405,0.086422229,4
33.97496033,20,0,37.05537856,1.119185736,1.303647015,4
33.15042114,19,0,37.38889887,1.213884565,1.439907299,4
30.88961792,13,0,36.38274456,1.344497732,1.765284686,4
32.83550644,11,0,39.39634799,1.34787727,1.683954246,4
36.48370743,21,0,40.41869833,0.968459523,0.420115371,4
40.61994171,31,0,43.83157089,0.946986648,0.435993454,4
38.52333069,30,0,40.90041666,0.881150716,0.31607109,4
36.6997757,31,0,38.33716986,0.939812404,0.775890009,4
26.40866089,20,0,27.6006005,0.927690017,0.858545505,4
31.51197052,4,0,40.82416859,1.298942335,1.219551584,4
33.79799652,6,0,40.87927033,1.179901219,0.99952181,4
34.43689728,8,0,40.26350357,1.133655855,1.032623343,4
37.16207123,14,0,42.02686451,1.032338931,0.815490678,4
33.93502045,3,0,42.8425336,1.190693147,0.948620076,4
31.91241837,3,0,39.42211915,1.121121662,0.753766212,4
31.4930191,5,0,37.56860207,1.062233064,0.813982344,4
34.72132492,6,0,41.6569298,1.116758079,0.991353237,4
31.19714355,5,0,37.8364796,1.159841095,1.11496976,4
32.78239059,4,0,40.58925361,1.253256098,1.389618172,4
29.37590408,3,0,37.29244528,1.278907322,1.422321164,4
26.12964249,3,0,33.88218264,1.335400642,1.694145132,4
31.64082718,3,0,45.02113529,1.273719026,0.545656105,4
34.32462692,4,0,46.92586521,1.225585486,0.45434344,4
31.17508316,3,0,40.63866306,1.142123068,0.354212032,4
35.12380981,4,0,44.54743074,1.093348184,0.266762489,4
36.66110229,4,0,45.35070833,1.032425763,0.195379312,4
40.38820648,4,0,48.53088205,0.966513823,0.039099694,4
39.31998062,4,0,45.70684116,0.865585419,-0.159576364,4
25.22040558,3,0,34.7324387,1.513358022,1.960338799,4
27.29254913,6,0,34.40932504,1.383013755,1.646290792,4
35.1811676,10,0,42.31715401,1.287096575,1.417925443,4
30.65177536,11,0,36.07272069,1.234244026,1.330263197,4
37.71242142,19,0,42.54479313,1.158210417,1.183888249,4
31.95516968,15,0,35.9387804,1.157075268,1.20053382,4
32.24634933,21,0,35.38529317,1.166816926,1.346398761,4
37.9138298,28,0,41.26918788,1.186658764,1.292260535,4
39.8938942,27,0,43.94442411,1.190828052,1.260814944,4
33.1696167,11,0,41.17638474,1.406966589,1.852175457,4
33.56173706,15,0,39.74073342,1.318457225,1.723782836,4
36.45251465,21,0,41.02516327,1.177327542,1.298165729,4
35.81324768,25,0,38.52108996,1.070547713,1.158653416,4
38.82647324,30,0,40.49810501,1.011757796,1.021981471,4
41.5002861,30,0,43.75322698,1.030354674,0.946601178,4
37.20108032,29,0,38.79226086,1.025709197,0.927505768,4
40.66119003,32,0,42.85511772,1.045811885,0.904184585,4
38.33195496,29,0,40.89227029,1.027125191,0.763728941,4
36.42362976,9,0,42.12300549,1.050933441,0.770050521,4
38.3206749,8,0,44.54946114,1.021266974,0.507809794,4
33.72647095,4,0,41.62360895,1.209075974,1.025495503,4
27.81966019,2,0,35.76864647,1.19677747,0.842438543,4
31.73762512,2,0,43.24209936,1.329719261,1.136783113,4
32.38682556,2,0,46.66724984,1.416351555,1.343902455,4
27.99617004,2,0,43.36329498,1.589399856,1.881538127,4
32.20100021,4,0,38.73948616,1.094625347,0.788631635,4
33.56775284,5,0,39.97605449,1.094699693,0.853255317,4
33.36438751,6,0,38.89926886,1.020860066,0.607204774,4
34.04515839,7,0,39.94596109,1.096661225,1.052020557,4
